student_id,year_code,major_code,class_number,class_code,major,generation_year,degree,shift,branch
12224241,1,EA,20,1EA20,Manajemen,2024,S1,Pagi,Depok
10524230,1,PA,19,1PA19,Psikologi,2024,S1,Pagi,Depok
10224382,1,EA,18,1EA18,Manajemen,2024,S1,Pagi,Depok
50424239,1,IA,04,1IA04,Informatika,2024,S1,Pagi,Depok
10124251,1,KA,22,1KA22,Sistem Informasi,2024,S1,Pagi,Salemba
50424240,1,IA,05,1IA05,Informatika,2024,S1,Pagi,Depok
10624045,1,SA,03,1SA03,Sastra Inggris,2024,S1,Pagi,Depok
10224383,1,EA,19,1EA19,Manajemen,2024,S1,Pagi,Depok
11824151,1,MA,05,1MA05,Ilmu Komunikasi,2024,S1,Pagi,Depok
50424241,1,IA,06,1IA06,Informatika,2024,S1,Pagi,Depok
30324076,1,TC,03,1TC03,Desain Interior,2024,S1,Pagi,Depok
10224384,1,EA,20,1EA20,Manajemen,2024,S1,Pagi,Depok
30424242,1,ID,02,1ID02,Teknik Industri,2024,S1,Pagi,Depok
20424243,1,IC,03,1IC03,Teknik Mesin,2024,S1,Pagi,Depok
10524231,1,PA,06,1PA06,Psikologi,2024,S1,Pagi,Depok
10524232,1,PA,24,1PA24,Psikologi,2024,S1,Pagi,Kalimalang
10224385,1,EA,21,1EA21,Manajemen,2024,S1,Pagi,Depok
10824179,1,MA,15,1MA15,Ilmu Komunikasi,2024,S1,Pagi,Depok
10824180,1,MA,25,1MA25,Ilmu Komunikasi,2024,S1,Pagi,Karawaci
20124252,1,KB,03,1KB03,Sistem Komputer,2024,S1,Pagi,Depok
10124253,1,KA,26,1KA26,Sistem Informasi,2024,S1,Pagi,Kalimalang
10124254,1,KA,05,1KA05,Sistem Informasi,2024,S1,Pagi,Depok
10424244,1,IB,02,1IB02,Teknik Elektro,2024,S1,Pagi,Depok
50424245,1,IA,07,1IA07,Informatika,2024,S1,Pagi,Depok
11424180,1,IB,01,1IB01,Teknik Elektro,2024,S1,Pagi,Depok
30424246,1,ID,06,1ID06,Teknik Industri,2024,S1,Pagi,Kalimalang
10224386,1,EA,01,1EA01,Manajemen,2024,S1,Pagi,Depok
20124255,1,KB,04,1KB04,Sistem Komputer,2024,S1,Pagi,Kalimalang
50424247,1,IA,08,1IA08,Informatika,2024,S1,Pagi,Depok
10224387,1,EA,02,1EA02,Manajemen,2024,S1,Pagi,Depok
30424248,1,ID,10,1ID10,Teknik Industri,2024,S1,Pagi,Karawaci
50424249,1,IA,09,1IA09,Informatika,2024,S1,Pagi,Depok
10124256,1,KA,06,1KA06,Sistem Informasi,2024,S1,Pagi,Depok
10224388,1,EA,25,1EA25,Manajemen,2024,S1,Pagi,Kalimalang
20224389,1,EB,03,1EB03,Akuntansi,2024,S1,Pagi,Depok
10824181,1,MA,16,1MA16,Ilmu Komunikasi,2024,S1,Pagi,Depok
50424250,1,IA,10,1IA10,Informatika,2024,S1,Pagi,Depok
10524233,1,PA,20,1PA20,Psikologi,2024,S1,Pagi,Depok
20424251,1,IC,05,1IC05,Teknik Mesin,2024,S1,Pagi,Kalimalang
10124257,1,KA,07,1KA07,Sistem Informasi,2024,S1,Pagi,Depok
50424252,1,IA,11,1IA11,Informatika,2024,S1,Pagi,Depok
50424253,1,IA,12,1IA12,Informatika,2024,S1,Pagi,Depok
10524234,1,PA,31,1PA31,Psikologi,2024,S1,Pagi,Karawaci
50424254,1,IA,13,1IA13,Informatika,2024,S1,Pagi,Depok
50424255,1,IA,10,1IA10,Informatika,2024,S1,Pagi,Depok
10224390,1,EA,03,1EA03,Manajemen,2024,S1,Pagi,Depok
50424256,1,IA,18,1IA18,Informatika,2024,S1,Pagi,Kalimalang
12224216,1,EA,27,1EA27,Manajemen,2024,S1,Pagi,Kalimalang
10524235,1,PA,26,1PA26,Psikologi,2024,S1,Pagi,Kalimalang
10624046,1,SA,05,1SA05,Sastra Inggris,2024,S1,Pagi,Karawaci
10324352,1,TA,04,1TA04,Teknik Sipil,2024,S1,Pagi,Depok
20224391,1,EB,04,1EB04,Akuntansi,2024,S1,Pagi,Depok
30424257,1,ID,03,1ID03,Teknik Industri,2024,S1,Pagi,Depok
10424258,1,IB,03,1IB03,Teknik Elektro,2024,S1,Pagi,Kalimalang
50424259,1,IA,19,1IA19,Informatika,2024,S1,Pagi,Kalimalang
10524236,1,PA,07,1PA07,Psikologi,2024,S1,Pagi,Depok
10524237,1,PA,08,1PA08,Psikologi,2024,S1,Pagi,Depok
10524238,1,PA,09,1PA09,Psikologi,2024,S1,Pagi,Depok
10124258,1,KA,08,1KA08,Sistem Informasi,2024,S1,Pagi,Depok
10524239,1,PA,25,1PA25,Psikologi,2024,S1,Pagi,Kalimalang
30324077,1,TC,02,1TC02,Desain Interior,2024,S1,Pagi,Depok
20324078,1,TB,01,1TB01,Teknik Arsitektur,2024,S1,Pagi,Depok
20224392,1,EB,16,1EB16,Akuntansi,2024,S1,Pagi,Karawaci
20424260,1,IC,04,1IC04,Teknik Mesin,2024,S1,Pagi,Kalimalang
50424261,1,IA,14,1IA14,Informatika,2024,S1,Pagi,Depok
10124259,1,KA,34,1KA34,Sistem Informasi,2024,SarMag,NA,Jakarta
10524240,1,PA,27,1PA27,Psikologi,2024,S1,Pagi,Kalimalang
10124260,1,KA,29,1KA29,Sistem Informasi,2024,S1,Pagi,Karawaci
50424262,1,IA,21,1IA21,Informatika,2024,S1,Pagi,Cengkareng
10824182,1,MA,17,1MA17,Ilmu Komunikasi,2024,S1,Pagi,Depok
20424263,1,IC,03,1IC03,Teknik Mesin,2024,S1,Pagi,Depok
10824183,1,MA,18,1MA18,Ilmu Komunikasi,2024,S1,Pagi,Depok
10624047,1,SA,04,1SA04,Sastra Inggris,2024,S1,Pagi,Kalimalang
10224393,1,EA,34,1EA34,Manajemen,2024,S1,Pagi,Karawaci
10224394,1,EA,06,1EA06,Manajemen,2024,S1,Pagi,Depok
11524304,1,PA,04,1PA04,Psikologi,2024,S1,Pagi,Depok
10224395,1,EA,29,1EA29,Manajemen,2024,S1,Pagi,Kalimalang
30324079,1,TC,02,1TC02,Desain Interior,2024,S1,Pagi,Depok
10224396,1,EA,07,1EA07,Manajemen,2024,S1,Pagi,Depok
10524241,1,PA,10,1PA10,Psikologi,2024,S1,Pagi,Depok
10824184,1,MA,10,1MA10,Ilmu Komunikasi,2024,S1,Pagi,Depok
10524242,1,PA,26,1PA26,Psikologi,2024,S1,Pagi,Kalimalang
10224397,1,EA,31,1EA31,Manajemen,2024,S1,Pagi,Karawaci
10824185,1,MA,11,1MA11,Ilmu Komunikasi,2024,S1,Pagi,Depok
10524243,1,PA,11,1PA11,Psikologi,2024,S1,Pagi,Depok
10524244,1,PA,27,1PA27,Psikologi,2024,S1,Pagi,Kalimalang
10824186,1,MA,12,1MA12,Ilmu Komunikasi,2024,S1,Pagi,Depok
10224398,1,EA,08,1EA08,Manajemen,2024,S1,Pagi,Depok
50424264,1,IA,11,1IA11,Informatika,2024,S1,Pagi,Depok
10124261,1,KA,30,1KA30,Sistem Informasi,2024,S1,Pagi,Karawaci
10824187,1,MA,19,1MA19,Ilmu Komunikasi,2024,S1,Pagi,Depok
20124262,1,KB,01,1KB01,Sistem Komputer,2024,S1,Pagi,Depok
10824188,1,MA,20,1MA20,Ilmu Komunikasi,2024,S1,Pagi,Depok
10224399,1,EA,04,1EA04,Manajemen,2024,S1,Pagi,Depok
10124263,1,KA,27,1KA27,Sistem Informasi,2024,S1,Pagi,Kalimalang
10224400,1,EA,38,1EA38,Manajemen,2024,SarMag,NA,Jakarta
10824189,1,MA,27,1MA27,Ilmu Komunikasi,2024,S1,Pagi,Karawaci
10524245,1,PA,12,1PA12,Psikologi,2024,S1,Pagi,Depok
10324349,1,TA,03,1TA03,Teknik Sipil,2024,S1,Pagi,Depok
20224401,1,EB,08,1EB08,Akuntansi,2024,S1,Pagi,Depok
10224402,1,EA,09,1EA09,Manajemen,2024,S1,Pagi,Depok
20724034,1,HB,03,1HB03,Farmasi,2024,S1,Pagi,Depok
10824190,1,MA,13,1MA13,Ilmu Komunikasi,2024,S1,Pagi,Depok
10824191,1,MA,14,1MA14,Ilmu Komunikasi,2024,S1,Pagi,Depok
10224403,1,EA,26,1EA26,Manajemen,2024,S1,Pagi,Kalimalang
10924009,1,HA,01,1HA01,Kedokteran,2024,S1,Pagi,Depok
10524246,1,PA,21,1PA21,Psikologi,2024,S1,Pagi,Depok
10524247,1,PA,34,1PA34,Psikologi,2024,SarMag,NA,Jakarta
10124264,1,KA,09,1KA09,Sistem Informasi,2024,S1,Pagi,Depok
10224404,1,EA,10,1EA10,Manajemen,2024,S1,Pagi,Depok
20224405,1,EB,09,1EB09,Akuntansi,2024,S1,Pagi,Depok
10824192,1,MA,15,1MA15,Ilmu Komunikasi,2024,S1,Pagi,Depok
10524248,1,PA,13,1PA13,Psikologi,2024,S1,Pagi,Depok
10524249,1,PA,14,1PA14,Psikologi,2024,S1,Pagi,Depok
10524250,1,PA,15,1PA15,Psikologi,2024,S1,Pagi,Depok
10124265,1,KA,10,1KA10,Sistem Informasi,2024,S1,Pagi,Depok
10124266,1,KA,11,1KA11,Sistem Informasi,2024,S1,Pagi,Depok
30424265,1,ID,04,1ID04,Teknik Industri,2024,S1,Pagi,Depok
10124267,1,KA,09,1KA09,Sistem Informasi,2024,S1,Pagi,Depok
10524251,1,PA,16,1PA16,Psikologi,2024,S1,Pagi,Depok
10224406,1,EA,11,1EA11,Manajemen,2024,S1,Pagi,Depok
10124268,1,KA,12,1KA12,Sistem Informasi,2024,S1,Pagi,Depok
10924010,1,HA,01,1HA01,Kedokteran,2024,S1,Pagi,Depok
10224407,1,EA,12,1EA12,Manajemen,2024,S1,Pagi,Depok
50224408,1,DF,01,1DF01,Manajemen Keuangan,2024,D3,Pagi,Depok
10124269,1,KA,13,1KA13,Sistem Informasi,2024,S1,Pagi,Depok
10124270,1,KA,32,1KA32,Sistem Informasi,2024,S1,Pagi,Karawaci
10524252,1,PA,17,1PA17,Psikologi,2024,S1,Pagi,Depok
10524253,1,PA,18,1PA18,Psikologi,2024,S1,Pagi,Depok
10124271,1,KA,14,1KA14,Sistem Informasi,2024,S1,Pagi,Depok
10524254,1,PA,19,1PA19,Psikologi,2024,S1,Pagi,Depok
20324080,1,TB,02,1TB02,Teknik Arsitektur,2024,S1,Pagi,Depok
20224409,1,EB,01,1EB01,Akuntansi,2024,S1,Pagi,Depok
20724035,1,HB,01,1HB01,Farmasi,2024,S1,Pagi,Depok
10224410,1,EA,32,1EA32,Manajemen,2024,S1,Pagi,Karawaci
30424266,1,ID,07,1ID07,Teknik Industri,2024,S1,Pagi,Kalimalang
50424267,1,IA,12,1IA12,Informatika,2024,S1,Pagi,Depok
10224411,1,EA,13,1EA13,Manajemen,2024,S1,Pagi,Depok
10824193,1,MA,16,1MA16,Ilmu Komunikasi,2024,S1,Pagi,Depok
10224412,1,EA,14,1EA14,Manajemen,2024,S1,Pagi,Depok
10524255,1,PA,23,1PA23,Psikologi,2024,S1,Pagi,Kalimalang
20224413,1,EB,02,1EB02,Akuntansi,2024,S1,Pagi,Depok
10824194,1,MA,26,1MA26,Ilmu Komunikasi,2024,S1,Pagi,Karawaci
10324081,1,TA,05,1TA05,Teknik Sipil,2024,SarMag,NA,Jakarta
50424268,1,IA,15,1IA15,Informatika,2024,S1,Pagi,Depok
10124272,1,KA,22,1KA22,Sistem Informasi,2024,S1,Pagi,Salemba
20124273,1,KB,02,1KB02,Sistem Komputer,2024,S1,Pagi,Depok
10824195,1,MA,17,1MA17,Ilmu Komunikasi,2024,S1,Pagi,Depok
10524256,1,PA,20,1PA20,Psikologi,2024,S1,Pagi,Depok
10824196,1,MA,18,1MA18,Ilmu Komunikasi,2024,S1,Pagi,Depok
50424269,1,IA,20,1IA20,Informatika,2024,S1,Pagi,Kalimalang
20324082,1,TB,01,1TB01,Teknik Arsitektur,2024,S1,Pagi,Depok
10224414,1,EA,22,1EA22,Manajemen,2024,S1,Pagi,Salemba
10224415,1,EA,15,1EA15,Manajemen,2024,S1,Pagi,Depok
10224416,1,EA,05,1EA05,Manajemen,2024,S1,Pagi,Depok
10824197,1,MA,19,1MA19,Ilmu Komunikasi,2024,S1,Pagi,Depok
10524257,1,PA,21,1PA21,Psikologi,2024,S1,Pagi,Depok
10124274,1,KA,15,1KA15,Sistem Informasi,2024,S1,Pagi,Depok
10224417,1,EA,24,1EA24,Manajemen,2024,S1,Malam,Depok
10624048,1,SA,05,1SA05,Sastra Inggris,2024,S1,Pagi,Karawaci
10824198,1,MA,28,1MA28,Ilmu Komunikasi,2024,S1,Pagi,Karawaci
10224418,1,EA,35,1EA35,Manajemen,2024,S1,Pagi,Karawaci
50224419,1,DF,01,1DF01,Manajemen Keuangan,2024,D3,Pagi,Depok
10524258,1,PA,22,1PA22,Psikologi,2024,S1,Pagi,Depok
10224420,1,EA,16,1EA16,Manajemen,2024,S1,Pagi,Depok
10524259,1,PA,01,1PA01,Psikologi,2024,S1,Pagi,Depok
10224421,1,EA,30,1EA30,Manajemen,2024,S1,Pagi,Kalimalang
10524260,1,PA,02,1PA02,Psikologi,2024,S1,Pagi,Depok
10224422,1,EA,17,1EA17,Manajemen,2024,S1,Pagi,Depok
10824199,1,MA,21,1MA21,Ilmu Komunikasi,2024,S1,Pagi,Depok
10224423,1,EA,18,1EA18,Manajemen,2024,S1,Pagi,Depok
10824200,1,MA,20,1MA20,Ilmu Komunikasi,2024,S1,Pagi,Depok
30424270,1,ID,10,1ID10,Teknik Industri,2024,S1,Pagi,Karawaci
10524261,1,PA,03,1PA03,Psikologi,2024,S1,Pagi,Depok
30424271,1,ID,04,1ID04,Teknik Industri,2024,S1,Pagi,Depok
10524262,1,PA,04,1PA04,Psikologi,2024,S1,Pagi,Depok
10524263,1,PA,32,1PA32,Psikologi,2024,S1,Pagi,Karawaci
10524264,1,PA,05,1PA05,Psikologi,2024,S1,Pagi,Depok
10824201,1,MA,24,1MA24,Ilmu Komunikasi,2024,S1,Pagi,Karawaci
20224424,1,EB,15,1EB15,Akuntansi,2024,S1,Pagi,Karawaci
20524265,1,PB,01,1PB01,Psikologi,2024,S1,Pagi,Kampus Kabupaten PPU
21524308,1,PB,01,1PB01,Psikologi,2024,S1,Pagi,Kampus Kabupaten PPU
10224425,1,EA,19,1EA19,Manajemen,2024,S1,Pagi,Depok
30124275,1,DB,01,1DB01,Manajemen Informatika,2024,D3,Pagi,Depok
10824202,1,MA,21,1MA21,Ilmu Komunikasi,2024,S1,Pagi,Depok
50424272,1,IA,22,1IA22,Informatika,2024,SarMag,NA,Jakarta
10824203,1,MA,22,1MA22,Ilmu Komunikasi,2024,S1,Pagi,Depok
10824204,1,MA,23,1MA23,Ilmu Komunikasi,2024,S1,Pagi,Depok
10224426,1,EA,25,1EA25,Manajemen,2024,S1,Pagi,Kalimalang
10124276,1,KA,16,1KA16,Sistem Informasi,2024,S1,Pagi,Depok
20224427,1,EB,03,1EB03,Akuntansi,2024,S1,Pagi,Depok
50424273,1,IA,01,1IA01,Informatika,2024,S1,Pagi,Depok
20224428,1,EB,12,1EB12,Akuntansi,2024,S1,Pagi,Kalimalang
20224429,1,EB,04,1EB04,Akuntansi,2024,S1,Pagi,Depok
10524266,1,PA,06,1PA06,Psikologi,2024,S1,Pagi,Depok
10524267,1,PA,07,1PA07,Psikologi,2024,S1,Pagi,Depok
10224430,1,EA,20,1EA20,Manajemen,2024,S1,Pagi,Depok
10224431,1,EA,06,1EA06,Manajemen,2024,S1,Pagi,Depok
20224432,1,EB,05,1EB05,Akuntansi,2024,S1,Pagi,Depok
10824205,1,MA,22,1MA22,Ilmu Komunikasi,2024,S1,Pagi,Depok
10224433,1,EA,21,1EA21,Manajemen,2024,S1,Pagi,Depok
10824206,1,MA,01,1MA01,Ilmu Komunikasi,2024,S1,Pagi,Depok
10424274,1,IB,01,1IB01,Teknik Elektro,2024,S1,Pagi,Depok
10824207,1,MA,23,1MA23,Ilmu Komunikasi,2024,S1,Pagi,Depok
10124277,1,KA,10,1KA10,Sistem Informasi,2024,S1,Pagi,Depok
10124278,1,KA,11,1KA11,Sistem Informasi,2024,S1,Pagi,Depok
10524268,1,PA,22,1PA22,Psikologi,2024,S1,Pagi,Depok
10524269,1,PA,34,1PA34,Psikologi,2024,SarMag,NA,Jakarta
50424275,1,IA,02,1IA02,Informatika,2024,S1,Pagi,Depok
50424276,1,IA,22,1IA22,Informatika,2024,SarMag,NA,Jakarta
10824208,1,MA,01,1MA01,Ilmu Komunikasi,2024,S1,Pagi,Depok
10224434,1,EA,01,1EA01,Manajemen,2024,S1,Pagi,Depok
20224435,1,EB,05,1EB05,Akuntansi,2024,S1,Pagi,Depok
10824209,1,MA,02,1MA02,Ilmu Komunikasi,2024,S1,Pagi,Depok
10124279,1,KA,12,1KA12,Sistem Informasi,2024,S1,Pagi,Depok
30424277,1,ID,09,1ID09,Teknik Industri,2024,S1,Pagi,Karawaci
10224436,1,EA,36,1EA36,Manajemen,2024,S1,Pagi,Karawaci
10524270,1,PA,35,1PA35,Psikologi,2024,SarMag,NA,Jakarta
10524271,1,PA,09,1PA09,Psikologi,2024,S1,Pagi,Depok
10524272,1,PA,10,1PA10,Psikologi,2024,S1,Pagi,Depok
10224437,1,EA,33,1EA33,Manajemen,2024,S1,Pagi,Karawaci
10224438,1,EA,34,1EA34,Manajemen,2024,S1,Pagi,Karawaci
11124429,1,KA,22,1KA22,Sistem Informasi,2024,S1,Pagi,Salemba
10124280,1,KA,31,1KA31,Sistem Informasi,2024,S1,Pagi,Karawaci
30424278,1,ID,05,1ID05,Teknik Industri,2024,S1,Pagi,Depok
10524273,1,PA,29,1PA29,Psikologi,2024,S1,Pagi,Karawaci
10924011,1,HA,01,1HA01,Kedokteran,2024,S1,Pagi,Depok
10624049,1,SA,05,1SA05,Sastra Inggris,2024,S1,Pagi,Karawaci
10124281,1,KA,17,1KA17,Sistem Informasi,2024,S1,Pagi,Depok
10124282,1,KA,18,1KA18,Sistem Informasi,2024,S1,Pagi,Depok
10824210,1,MA,02,1MA02,Ilmu Komunikasi,2024,S1,Pagi,Depok
20224439,1,EB,18,1EB18,Akuntansi,2024,S1,Pagi,Cengkareng
10524274,1,PA,11,1PA11,Psikologi,2024,S1,Pagi,Depok
10124283,1,KA,21,1KA21,Sistem Informasi,2024,S1,Pagi,Salemba
10224440,1,EA,02,1EA02,Manajemen,2024,S1,Pagi,Depok
10224441,1,EA,03,1EA03,Manajemen,2024,S1,Pagi,Depok
80224442,1,EE,01,1EE01,Akuntansi,2024,S1,Pagi,Kampus Kabupaten PPU
10224443,1,EA,23,1EA23,Manajemen,2024,S1,Pagi,Salemba
10124284,1,KA,27,1KA27,Sistem Informasi,2024,S1,Pagi,Kalimalang
10124285,1,KA,19,1KA19,Sistem Informasi,2024,S1,Pagi,Depok
10624050,1,SA,01,1SA01,Sastra Inggris,2024,S1,Pagi,Depok
10624051,1,SA,02,1SA02,Sastra Inggris,2024,S1,Pagi,Depok
10124286,1,KA,20,1KA20,Sistem Informasi,2024,S1,Pagi,Depok
10224444,1,EA,04,1EA04,Manajemen,2024,S1,Pagi,Depok
12224316,1,EA,19,1EA19,Manajemen,2024,S1,Pagi,Depok
11524264,1,PA,27,1PA27,Psikologi,2024,S1,Pagi,Kalimalang
30424279,1,ID,05,1ID05,Teknik Industri,2024,S1,Pagi,Depok
10524275,1,PA,12,1PA12,Psikologi,2024,S1,Pagi,Depok
10524276,1,PA,13,1PA13,Psikologi,2024,S1,Pagi,Depok
10224445,1,EA,35,1EA35,Manajemen,2024,S1,Pagi,Karawaci
50224446,1,DF,02,1DF02,Manajemen Keuangan,2024,D3,Pagi,Depok
10824211,1,MA,03,1MA03,Ilmu Komunikasi,2024,S1,Pagi,Depok
10124287,1,KA,01,1KA01,Sistem Informasi,2024,S1,Pagi,Depok
10924012,1,HA,01,1HA01,Kedokteran,2024,S1,Pagi,Depok
50424280,1,IA,13,1IA13,Informatika,2024,S1,Pagi,Depok
30424281,1,ID,09,1ID09,Teknik Industri,2024,S1,Pagi,Karawaci
10824212,1,MA,25,1MA25,Ilmu Komunikasi,2024,S1,Pagi,Karawaci
20224447,1,EB,06,1EB06,Akuntansi,2024,S1,Pagi,Depok
10224448,1,EA,36,1EA36,Manajemen,2024,S1,Pagi,Karawaci
10224449,1,EA,07,1EA07,Manajemen,2024,S1,Pagi,Depok
20724036,1,HB,04,1HB04,Farmasi,2024,S1,Pagi,Depok
20724037,1,HB,02,1HB02,Farmasi,2024,S1,Pagi,Depok
10524277,1,PA,01,1PA01,Psikologi,2024,S1,Pagi,Depok
10524278,1,PA,30,1PA30,Psikologi,2024,S1,Pagi,Karawaci
10824213,1,MA,04,1MA04,Ilmu Komunikasi,2024,S1,Pagi,Depok
10524279,1,PA,14,1PA14,Psikologi,2024,S1,Pagi,Depok
11524293,1,PA,07,1PA07,Psikologi,2024,S1,Pagi,Depok
20324083,1,TB,02,1TB02,Teknik Arsitektur,2024,S1,Pagi,Depok
70224450,1,ED,02,1ED02,Manajemen,2024,S1,Pagi,Kampus Kabupaten PPU
10524280,1,PA,15,1PA15,Psikologi,2024,S1,Pagi,Depok
10924013,1,HA,01,1HA01,Kedokteran,2024,S1,Pagi,Depok
10124288,1,KA,13,1KA13,Sistem Informasi,2024,S1,Pagi,Depok
10224451,1,EA,08,1EA08,Manajemen,2024,S1,Pagi,Depok
10224452,1,EA,09,1EA09,Manajemen,2024,S1,Pagi,Depok
50424282,1,IA,16,1IA16,Informatika,2024,S1,Pagi,Kalimalang
10824214,1,MA,03,1MA03,Ilmu Komunikasi,2024,S1,Pagi,Depok
50424283,1,IA,17,1IA17,Informatika,2024,S1,Pagi,Kalimalang
50424284,1,IA,04,1IA04,Informatika,2024,S1,Pagi,Depok
10824215,1,MA,04,1MA04,Ilmu Komunikasi,2024,S1,Pagi,Depok
10224453,1,EA,31,1EA31,Manajemen,2024,S1,Pagi,Karawaci
50424285,1,IA,05,1IA05,Informatika,2024,S1,Pagi,Depok
10824216,1,MA,05,1MA05,Ilmu Komunikasi,2024,S1,Pagi,Depok
30424286,1,ID,01,1ID01,Teknik Industri,2024,S1,Pagi,Depok
10124289,1,KA,28,1KA28,Sistem Informasi,2024,S1,Pagi,Kalimalang
50424287,1,IA,06,1IA06,Informatika,2024,S1,Pagi,Depok
50424288,1,IA,18,1IA18,Informatika,2024,S1,Pagi,Kalimalang
10324084,1,TA,03,1TA03,Teknik Sipil,2024,S1,Pagi,Depok
10224454,1,EA,10,1EA10,Manajemen,2024,S1,Pagi,Depok
10124290,1,KA,14,1KA14,Sistem Informasi,2024,S1,Pagi,Depok
50424289,1,IA,19,1IA19,Informatika,2024,S1,Pagi,Kalimalang
50424290,1,IA,20,1IA20,Informatika,2024,S1,Pagi,Kalimalang
40424291,1,IE,01,1IE01,Agroteknologi,2024,S1,Pagi,Depok
20224455,1,EB,06,1EB06,Akuntansi,2024,S1,Pagi,Depok
10124291,1,KA,15,1KA15,Sistem Informasi,2024,S1,Pagi,Depok
10824217,1,MA,27,1MA27,Ilmu Komunikasi,2024,S1,Pagi,Karawaci
50424292,1,IA,07,1IA07,Informatika,2024,S1,Pagi,Depok
10124292,1,KA,16,1KA16,Sistem Informasi,2024,S1,Pagi,Depok
10124293,1,KA,29,1KA29,Sistem Informasi,2024,S1,Pagi,Karawaci
10524281,1,PA,28,1PA28,Psikologi,2024,S1,Pagi,Karawaci
30424293,1,ID,02,1ID02,Teknik Industri,2024,S1,Pagi,Depok
10624052,1,SA,01,1SA01,Sastra Inggris,2024,S1,Pagi,Depok
10224456,1,EA,11,1EA11,Manajemen,2024,S1,Pagi,Depok
10824218,1,MA,05,1MA05,Ilmu Komunikasi,2024,S1,Pagi,Depok
10124294,1,KA,17,1KA17,Sistem Informasi,2024,S1,Pagi,Depok
20124295,1,KB,04,1KB04,Sistem Komputer,2024,S1,Pagi,Kalimalang
10224457,1,EA,12,1EA12,Manajemen,2024,S1,Pagi,Depok
10524282,1,PA,16,1PA16,Psikologi,2024,S1,Pagi,Depok
70224458,1,ED,02,1ED02,Manajemen,2024,S1,Pagi,Kampus Kabupaten PPU
10224459,1,EA,31,1EA31,Manajemen,2024,S1,Pagi,Karawaci
20124296,1,KB,02,1KB02,Sistem Komputer,2024,S1,Pagi,Depok
10224460,1,EA,13,1EA13,Manajemen,2024,S1,Pagi,Depok
10824219,1,MA,06,1MA06,Ilmu Komunikasi,2024,S1,Pagi,Depok
50424294,1,IA,16,1IA16,Informatika,2024,S1,Pagi,Kalimalang
10224461,1,EA,23,1EA23,Manajemen,2024,S1,Pagi,Salemba
20424295,1,IC,01,1IC01,Teknik Mesin,2024,S1,Pagi,Depok
10124297,1,KA,21,1KA21,Sistem Informasi,2024,S1,Pagi,Salemba
31424458,1,ID,05,1ID05,Teknik Industri,2024,S1,Pagi,Depok
10224462,1,EA,32,1EA32,Manajemen,2024,S1,Pagi,Karawaci
10224463,1,EA,14,1EA14,Manajemen,2024,S1,Pagi,Depok
10224464,1,EA,27,1EA27,Manajemen,2024,S1,Pagi,Kalimalang
10424296,1,IB,03,1IB03,Teknik Elektro,2024,S1,Pagi,Kalimalang
50424297,1,IA,08,1IA08,Informatika,2024,S1,Pagi,Depok
10124298,1,KA,22,1KA22,Sistem Informasi,2024,S1,Pagi,Salemba
10524283,1,PA,23,1PA23,Psikologi,2024,S1,Pagi,Kalimalang
10124299,1,KA,02,1KA02,Sistem Informasi,2024,S1,Pagi,Depok
10224465,1,EA,15,1EA15,Manajemen,2024,S1,Pagi,Depok
50424298,1,IA,09,1IA09,Informatika,2024,S1,Pagi,Depok
50424299,1,IA,10,1IA10,Informatika,2024,S1,Pagi,Depok
10824220,1,MA,06,1MA06,Ilmu Komunikasi,2024,S1,Pagi,Depok
10124300,1,KA,18,1KA18,Sistem Informasi,2024,S1,Pagi,Depok
20424300,1,IC,02,1IC02,Teknik Mesin,2024,S1,Pagi,Depok
40124301,1,DC,01,1DC01,Teknik Komputer,2024,D3,Pagi,Depok
10824221,1,MA,07,1MA07,Ilmu Komunikasi,2024,S1,Pagi,Depok
10124302,1,KA,19,1KA19,Sistem Informasi,2024,S1,Pagi,Depok
20124303,1,KB,03,1KB03,Sistem Komputer,2024,S1,Pagi,Depok
11824115,1,MA,17,1MA17,Ilmu Komunikasi,2024,S1,Pagi,Depok
40124304,1,DC,02,1DC02,Teknik Komputer,2024,D3,Pagi,Depok
10124305,1,KA,21,1KA21,Sistem Informasi,2024,S1,Pagi,Salemba
20224466,1,EB,19,1EB19,Akuntansi,2024,SarMag,NA,Jakarta
10424301,1,IB,02,1IB02,Teknik Elektro,2024,S1,Pagi,Depok
11124448,1,KA,09,1KA09,Sistem Informasi,2024,S1,Pagi,Depok
10224467,1,EA,16,1EA16,Manajemen,2024,S1,Pagi,Depok
20224468,1,EB,08,1EB08,Akuntansi,2024,S1,Pagi,Depok
10524284,1,PA,17,1PA17,Psikologi,2024,S1,Pagi,Depok
10824222,1,MA,07,1MA07,Ilmu Komunikasi,2024,S1,Pagi,Depok
10524285,1,PA,18,1PA18,Psikologi,2024,S1,Pagi,Depok
10824223,1,MA,08,1MA08,Ilmu Komunikasi,2024,S1,Pagi,Depok
10224469,1,EA,38,1EA38,Manajemen,2024,SarMag,NA,Jakarta
20124306,1,KB,04,1KB04,Sistem Komputer,2024,S1,Pagi,Kalimalang
10224470,1,EA,28,1EA28,Manajemen,2024,S1,Pagi,Kalimalang
50424302,1,IA,11,1IA11,Informatika,2024,S1,Pagi,Depok
10524286,1,PA,19,1PA19,Psikologi,2024,S1,Pagi,Depok
10524287,1,PA,20,1PA20,Psikologi,2024,S1,Pagi,Depok
